case_number,api_result,lang_confirmed,isReliable,confidence,lang,text,id
5703,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro …",548193a19c99ea2f7a419493
5704,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro …",548193a19c99ea2f7a419494
5705,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro …",548193a19c99ea2f7a419495
5706,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro …",548193a19c99ea2f7a419496
5707,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro …",548193a19c99ea2f7a419497
5708,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro @…",548193a19c99ea2f7a419498
5709,1,it,,0.01,it,": 2014, Fitto e Gasparri a Bitonto per parlare del futuro …",548193a19c99ea2f7a419499
5710,0,Uncodable,,0.01,en,: E-C…,548193a29c99ea2f7a41949b
5711,0,it,,0.01,en,: Berlusconi riconquistera' il CDX solo proponendo programmi realmente alternative e contrapposte ai Mattei del momento …,548193a29c99ea2f7a4194a0
5712,0,Uncodable,NULL,NULL,NULL,:,548193a29c99ea2f7a4194a3
5713,1,it,0,0.01,it,: Per non dimenticare!,548193a29c99ea2f7a4194a4
5714,0,it,,0.01,en,: Cupola Romana:fare immediatamente chiarezza per restituire credibilita' alla politica.,548193a29c99ea2f7a4194a6
5715,0,it,,0.01,gl,: Alessio Zanon (Forza Italia): “Amarcord” e analogie,548193a29c99ea2f7a4194a7
5716,0,Uncodable,,0.01,id,: Mah...,548193a39c99ea2f7a4194b1
5717,0,it,,0.01,en,": Furlan (FI): ""Caro Renzi, le carte Berlusconi le dà eccome..."" …",548193a39c99ea2f7a4194b4
5718,0,Uncodable,NULL,NULL,NULL,: …,548193a39c99ea2f7a4194b9
5719,1,it,0,0.01,it,: deve tornare …,548193a39c99ea2f7a4194bd
5720,1,it,,0.01,it,: Emiliano su telenorba...contenuti pari a zero..urge vittoria centrodestra,548193a39c99ea2f7a4194bf
5721,0,Uncodable,NULL,NULL,NULL,:,548193a49c99ea2f7a4194c2
5722,1,it,0,0.01,it,: Il nemico di ? È . Il premier ospite a …,548193a49c99ea2f7a4194c9
5723,0,Uncodable,,0.01,en,: h…,548193a49c99ea2f7a4194ca
5724,0,Uncodable,NULL,NULL,NULL,: “: ”,548193a49c99ea2f7a4194cb
5725,1,it,0,0.01,it,: Oggi il nemico di è : il premier ospite a …,548193a49c99ea2f7a4194d0
5726,1,it,,0.01,it,“: Oggi il nemico di è : il premier ospite a …”,548193a49c99ea2f7a4194d1
5727,0,Uncodable,NULL,NULL,NULL,:,548193a49c99ea2f7a4194d2
5728,0,Uncodable,NULL,NULL,NULL,:,548193a49c99ea2f7a4194d3
5729,0,Uncodable,NULL,NULL,NULL,:,548193a49c99ea2f7a4194d4
5730,0,Uncodable,NULL,NULL,NULL,:,548193a59c99ea2f7a4194d5
5731,0,Uncodable,NULL,NULL,NULL,:,548193a59c99ea2f7a4194d9
5732,0,Uncodable,NULL,NULL,NULL,“:,548193a59c99ea2f7a4194da
5733,0,Uncodable,NULL,NULL,NULL,:,548193a59c99ea2f7a4194dd
5734,0,Uncodable,NULL,NULL,NULL,“:,548193a59c99ea2f7a4194de
5735,0,Uncodable,0,0.01,en,: # htt…,548193a59c99ea2f7a4194df
5736,0,it,,0.01,en,: Con a per dire,548193a59c99ea2f7a4194e0
5737,0,it,,0.01,en,“: Con a per dire,548193a59c99ea2f7a4194e1
5738,0,Uncodable,NULL,NULL,NULL,:,548193a59c99ea2f7a4194e2
5739,0,Uncodable,NULL,NULL,NULL,“:,548193a59c99ea2f7a4194e3
5740,0,it,0,0.01,en,“: Con a per dire,548193a59c99ea2f7a4194e6
5741,0,Uncodable,,0.01,it,: Raffaele…,548193a59c99ea2f7a4194e9
5742,0,Uncodable,NULL,NULL,NULL,:,548193a69c99ea2f7a4194ec
5743,0,Uncodable,NULL,NULL,NULL,“:,548193a69c99ea2f7a4194ed
5744,0,it,0,0.01,en,: EVENTO - Bari 29 Novembre 2014,548193a69c99ea2f7a4194fc
5745,0,Uncodable,NULL,NULL,NULL,:,548193a69c99ea2f7a4194fe
5746,0,it,0,0.01,en,: : : Il dell'evento,548193a79c99ea2f7a419501
5747,0,Uncodable,,0.01,en,: ahahahahahah ve rode!! Aurè!,548193a79c99ea2f7a419505
5748,0,it,,0.01,fi,: CeglieSi PRESENTI!,548193a79c99ea2f7a419507
5749,0,it,,0.01,en,: Bari,548193a79c99ea2f7a419508
5750,0,it,,0.01,en,“: Bari,548193a79c99ea2f7a419509
5751,0,Uncodable,NULL,NULL,NULL,:,548193a79c99ea2f7a41950b
5752,1,it,0,0.01,it,: contro politiche economiche del . a per VIDEO,548193a79c99ea2f7a41950d
5753,0,it,,0.01,en,: Bari,548193a79c99ea2f7a41950e
5754,0,it,,0.01,en,“: Bari,548193a79c99ea2f7a41950f
5755,0,it,,0.01,en,": Sala troppo piena per `No tax day´ a Bari con , intervento Wwff. Wwff??? Lapsus dell'Ansa. Intendevano vi…",548193a79c99ea2f7a419512
5756,0,Uncodable,NULL,NULL,NULL,: @,548193a89c99ea2f7a419514
5757,0,it,0,0.01,en,- da Bari,548193a89c99ea2f7a41951c
5758,1,it,,0.01,it,- a Bari - DIRETTA STREAMING,548193a89c99ea2f7a41951d
5759,1,it,,0.01,it,- da - DIRETTA STREAMING,548193a89c99ea2f7a419520
5760,1,it,,0.01,it,: verso Bari tutti uniti,548193a89c99ea2f7a419522
5761,1,it,,0.01,it,- Tempio di Adriano: Daniele,548193a99c99ea2f7a41952a
5762,0,it,,0.01,en,"- Tempio di Adriano: Antonio Gennari, Vicepresidente Ance",548193a99c99ea2f7a41952c
5763,1,it,,0.01,it,"- Tempio di Adriano: Cesare Fumagalli, Segretario Generale di Confartigianato",548193a99c99ea2f7a41952d
5764,1,it,,0.01,it,"- Tempio di Adriano: Corrado Sforza Fogliani, Presidente Confedilizia",548193a99c99ea2f7a41952e
5765,1,it,,0.01,it,"- Tempio di Adriano: Mariano Bella, Direttore Centro Studi Confcommercio",548193a99c99ea2f7a41952f
5766,0,it,,0.01,en,": FI, Fitto insiste: «Né Forza Renzi né Forza Salvini, non siamo gregari» Guarda il video",548193a99c99ea2f7a419532
5767,1,it,,0.01,it,": FI e le primarie, Fitto incalza: «Valgano anche per Berlusconi»",548193a99c99ea2f7a419534
5768,0,it,,0.01,en,: “Salire sul carro di Salvini è un suicidio”. Fitto pronto a dire la sua a Berlusconi,548193a99c99ea2f7a419537
5769,1,it,,0.01,it,: Ha ragione Fitto,548193a99c99ea2f7a419538
5770,1,it,,0.01,it,: In Italia si decide al di là della politica.Intervista a . ht…,548193a99c99ea2f7a41953d
5771,1,it,,0.01,it,": Italia, : doveroso azzeramento cariche",548193aa9c99ea2f7a419540
5772,1,it,,0.01,it,"“: Italia, : doveroso azzeramento cariche",548193aa9c99ea2f7a419541
5773,1,it,,0.01,it,": "": Italia, : doveroso azzeramento cariche",548193aa9c99ea2f7a419542
5774,0,Uncodable,NULL,NULL,NULL,: @…,5484a50f9c99ea41222187b3
5775,0,Uncodable,NULL,NULL,NULL,:,5484a5109c99ea41222187ba
5776,0,it,0,0.01,no,: In difesa dei di professione,5484a5109c99ea41222187bb
5777,0,ca,,0.01,pt,": Bene conf stampa odierna di su , deve far opposiz dura cn propost",5484a5109c99ea41222187bc
5778,0,Uncodable,NULL,NULL,NULL,:,5484a5109c99ea41222187bf
5779,0,Uncodable,0,0.01,en,: da x …,5484a5109c99ea41222187c0
5780,0,it,,0.01,la,: A quando vero fronte comune pro euroexit ?? …,5484a5109c99ea41222187c3
5781,1,it,,0.01,it,": di : , , con : “Non si perda altro tempo” -",5484a5109c99ea41222187c5
5782,0,it,,0.01,no,: In difesa dei di professione,5484a5109c99ea41222187c8
5783,0,it,,0.01,co,", con o senza si faccia presto -",5484a5119c99ea41222187ce
5784,1,it,,0.01,it,": Poletti, ma la Coop non eri tu?| …",548663b09c99ea43f11abd4b
5785,0,Uncodable,NULL,NULL,NULL,:,548663b19c99ea43f11abd55
5786,0,Uncodable,NULL,NULL,NULL,“:,548663b19c99ea43f11abd56
5787,0,Uncodable,NULL,NULL,NULL,:,549037e49c99ea76fdad28a6
5788,1,it,0,0.01,it,": : basta ambiguità, necessaria forte opposizione al Governo …",549037e59c99ea76fdad28ae
5789,0,Uncodable,NULL,NULL,NULL,:,549037e59c99ea76fdad28b5
5790,0,it,0,0.01,en,: Brindisi 13 dic. 2014 cinema Andromeda....,549037e59c99ea76fdad28b6
5791,0,it,,0.01,en,: “: torna a chiedere le . Folla a – FOTO,549037e59c99ea76fdad28ba
5792,0,it,,0.01,en,: “: torna a chiedere le . Folla a – FOTO,549037e59c99ea76fdad28bb
5793,0,it,,0.01,en,: torna a chiedere le . Folla a – FOTO,549037e59c99ea76fdad28bc
5794,0,it,,0.01,en,": , torna a chiedere le . Folla a …",549037e59c99ea76fdad28bd
5795,0,Uncodable,NULL,NULL,NULL,“:,549037e69c99ea76fdad28c0
5796,0,it,0,0.01,en,“: Brindisi 13 dic. 2014 cinema Andromeda....,549037e69c99ea76fdad28c1
5797,0,it,,0.01,no,: Assemblea prov.le,549037e69c99ea76fdad28c2
5798,0,it,,0.01,no,“: Assemblea prov.le,549037e69c99ea76fdad28c3
5799,0,Uncodable,NULL,NULL,NULL,": 
…",549037e69c99ea76fdad28ce
5800,1,it,0,0.01,it,: Paese al bivio.ServeClasseDirigente VERA e UNITA a tutti livelli,549037e69c99ea76fdad28d3
5801,1,it,,0.01,it,: PaeseAlBivio.ServeClasseDirigente VERAeUNITA a tutti livelli,549037e79c99ea76fdad28d4
5802,1,it,,0.01,it,“: PaeseAlBivio.ServeClasseDirigente VERAeUNITA a tutti livelli,549037e79c99ea76fdad28d5
5803,0,it,,0.01,co,: Chi fa politica parla con i.No ai nominati sì agli eletti.La vera politica per me e per è …,549037e79c99ea76fdad28d6
5804,0,Uncodable,NULL,NULL,NULL,“:,549037e79c99ea76fdad28da
5805,0,Uncodable,0,0.01,en,: htt…,549037e79c99ea76fdad28e1
5806,0,it,,0.01,en,: e' tempo di Flat Tax !,549037e79c99ea76fdad28e4
5807,0,it,,0.01,gl,: forza uniti si vince,549037e89c99ea76fdad28e8
5808,1,it,,0.01,it,Dal palco di questa sera la nostra maratona per,549037e89c99ea76fdad28ec
5809,0,Uncodable,NULL,NULL,NULL,:,549037e99c99ea76fdad28fd
5810,0,Uncodable,0,0.01,en,: con,549037e99c99ea76fdad2901
5811,1,it,,0.01,it,""": non solo tweet ma solo sempre tra la gente",549037e99c99ea76fdad2903
5812,0,fr,,0.01,en,: necessarie per vincere ...,549037e99c99ea76fdad2906
5813,0,it,,0.01,gl,: Prima sede Forza Italia,549037e99c99ea76fdad290a
5814,0,Uncodable,NULL,NULL,NULL,:,549037e99c99ea76fdad290c
5815,0,Uncodable,NULL,NULL,NULL,:,549037e99c99ea76fdad290d
5816,0,it,0,0.01,en,: per,549037e99c99ea76fdad290e
5817,1,it,,0.01,it,: insieme al FNG per,549037e99c99ea76fdad290f
5818,1,it,,0.01,it,“: insieme al FNG per,549037ea9c99ea76fdad2910
5819,0,it,,0.01,pt,"“ , emblema del fallimento del governo . Il comparto primario merita rispetto e considerazione.",549037ea9c99ea76fdad2912
5820,0,it,,0.01,kl,: Edulcorare dati drammatici e' da irresponsabili. Si riducano tasse ..,549037ea9c99ea76fdad2915
5821,0,it,,0.01,la,"Vi state preparando, vero?",5433c9e49c99ea51a5e6195c
5822,1,it,,0.01,it,"Luigi Camporesi, Gianluca 'Tambug' Tamburini, Carla Franchini, li voglio a Rimini!",5433c9e49c99ea51a5e61961
5823,1,it,,0.01,it,Page edited: Contatti,5433c9e49c99ea51a5e61963
5824,1,en,,0.01,en,Page edited: Staff,5433c9e49c99ea51a5e61964
5825,0,it,,0.01,en,Page edited: Comunicati Stampa,5433c9e49c99ea51a5e61965
5826,1,it,,0.01,it,Page edited: Attività,5433c9e49c99ea51a5e61966
5827,1,it,,0.01,it,Page edited: Chi sono,5433c9e49c99ea51a5e61967
5828,1,it,,0.01,it,Page edited: Trasparenza,5433c9e49c99ea51a5e61968
5829,1,en,,0.01,en,Page edited: Video,5433c9e49c99ea51a5e6196a
5830,0,it,,0.01,en,New post: Che fa l'Europa per gli squali?,5433c9e49c99ea51a5e6196b
5831,1,en,,0.01,en,Page edited: Staff,5433c9e49c99ea51a5e6196c
5832,1,it,,0.01,it,L'incubo è sempre più reale.,5433c9e59c99ea51a5e6196e
5833,1,it,,0.01,it,Page edited: Attività,5433c9e59c99ea51a5e61970
5834,0,it,,0.01,en,Page edited: Comunicati Stampa,5433c9e59c99ea51a5e61972
5835,1,it,,0.01,it,"Non servono due sedi al Parlamento Europeo. O Bruxelles, o Strasburgo. Risparmieremmo 616 milioni di euro.",54366ac39c99ea0525b5f0b7
5836,1,en,,0.01,en,Page edited: Staff,5437a7a69c99ea11b5e26d54
5837,0,Uncodable,NULL,NULL,NULL,,543950b69c99ea58444a2bef
5838,1,en,0,0.01,en,Page edited: Staff,543db2a09c99ea7218d47dc3
5839,0,it,,0.01,no,Ho un Trilogo. E' grave?,543f9fde9c99ea58dead9c36
5840,1,it,,0.01,it,Page edited: Attività,54459e589c99ea0918b743a0
5841,0,it,,0.01,co,"Firmate, firmate, firmate!",54459e599c99ea0918b743a5
5842,1,it,,0.01,it,Page edited: Trasparenza,54459e599c99ea0918b743a6
5843,0,it,,0.01,en,New post: M5S lavora al ripristino di EFDD,54459e599c99ea0918b743a8
5844,1,it,,0.01,it,Oggi a Strasburgo.,5446da5f9c99ea1eb3eaed6a
5845,1,en,,0.01,en,Don't worry!,5446da5f9c99ea1eb3eaed6c
5846,1,en,,0.01,en,: PLEASE,5446da5f9c99ea1eb3eaed6d
5847,0,it,,0.01,en,Fate girare e venite a trovarci!,5447895b9c99ea6d4c2521cf
5848,0,it,,0.01,en,Page edited: Comunicati Stampa,5447895b9c99ea6d4c2521d0
5849,1,it,,0.01,it,Page edited: Contatti,5447895c9c99ea6d4c2521d4
5850,0,it,,0.01,en,New post: 130.000.000 di € per allevare tori da corrida,5448d2d19c99ea7dc19a626f
5851,0,it,,0.01,en,Page edited: Comunicati Stampa,544a1bcd9c99ea1b79300285
5852,1,it,,0.01,it,"Io sono a Bruxelles, ma voi non perdetevelo.",546118a99c99ea193d5e0754
5853,1,it,,0.01,it,"Domani, in 8 Regioni...",546118a99c99ea193d5e0756
5854,1,it,,0.01,it,A fra pochissimo.,546118aa9c99ea193d5e075c
5855,0,it,,0.01,en,Page edited: Eventi,546118aa9c99ea193d5e075f
5856,1,en,,0.01,en,Page edited: Video,546118aa9c99ea193d5e0761
5857,1,it,,0.01,it,Page edited: Attività,546118ab9c99ea193d5e076a
5858,0,it,,0.01,en,Page edited: Comunicati Stampa,546118ab9c99ea193d5e076b
5859,0,it,,0.01,en,New post: Aeroporto Fellini: la UE chiarisca su Enac,546118ab9c99ea193d5e076c
5860,0,it,,0.01,en,"""Sui limiti del mainstream ambientalista""",546118ab9c99ea193d5e0772
5861,1,it,,0.01,it,New post: Con le Autostrade guadagnano LORO ma pagate VOI,546118ab9c99ea193d5e0777
5862,0,it,,0.01,en,Page edited: Comunicati Stampa,546118ab9c99ea193d5e0778
5863,0,it,,0.01,en,Page edited: Eventi,546118ab9c99ea193d5e077a
5864,1,it,,0.01,it,Page edited: Trasparenza,546118ac9c99ea193d5e0780
5865,0,it,,0.01,en,Page edited: Comunicati Stampa,546118ac9c99ea193d5e0784
5866,1,es,,0.01,es,A tra poco!,546118ac9c99ea193d5e078c
5867,0,it,,0.01,en,"D'intervento di Papa Francesco, adesso a Strasburgo.",547463a79c99ea3595c35f5d
5868,0,it,,0.01,en,Papa Francesco a Strasburgo.,547463a79c99ea3595c35f5e
5869,1,it,,0.01,it,"Ce n'è di gente matta, in giro.",547463a79c99ea3595c35f63
5870,1,it,,0.01,it,Page edited: Trasparenza,547463a89c99ea3595c35f6c
5871,1,it,,0.01,it,"Tutto il convegno di ieri, ""Don't fossilize yourself"", lo trovate qui (dura 4 ore e 40 minuti, preparatevi).
Il...",547463a89c99ea3595c35f6d
5872,1,it,,0.01,it,Sei compagnie in lista per trivellare l'Adriatico. È l'asta in Croazia.,547463a89c99ea3595c35f75
5873,0,it,,0.01,en,"La Croazia apre le ""buste"". Sei compagnie petrolifere in lizza per trivellare l'Adriatico....",547463a89c99ea3595c35f76
5874,0,it,,0.01,pt,"Cara Panda, ma quanto bevi? 5 Stelle Europa Movimento 5 Stelle",547463a89c99ea3595c35f77
5875,1,en,,0.01,en,Page edited: Staff,547463a89c99ea3595c35f7a
5876,0,it,,0.01,en,Page edited: Eventi,547463a89c99ea3595c35f7b
5877,0,it,,0.01,en,Page edited: Comunicati Stampa,547463a99c99ea3595c35f7c
5878,1,en,,0.01,en,New post:,547463a99c99ea3595c35f80
5879,0,it,,0.01,en,"La vongola è in crisi . 
5 Stelle Europa Movimento 5 Stelle...",547463a99c99ea3595c35f89
5880,0,it,,0.01,no,"New post: Crisi dei vongolari, e la Turchia gode",547463a99c99ea3595c35f8a
5881,0,it,,0.01,da,Beppe è qui!,547463aa9c99ea3595c35f9f
5882,1,it,,0.01,it,"L’Italia soffre di nanismo e, con spirito terribilmente provinciale, dell’Europa si lamenta solamente, spesso per...",547463aa9c99ea3595c35fa2
5883,1,en,,0.01,en,Page edited: Video,54818e259c99ea2f7a417793
5884,1,it,,0.01,it,Fatto.,54818e269c99ea2f7a4177a3
5885,0,Uncodable,NULL,NULL,NULL,,54818e269c99ea2f7a4177ab
5886,1,it,0,0.01,it,Page edited: Attività,54818e269c99ea2f7a4177ad
5887,0,it,,0.01,en,Page edited: Comunicati Stampa,5484a09a9c99ea4122217ff7
5888,1,it,,0.01,it,E quindi?,5489840a9c99ea60368f80f4
5889,1,it,,0.01,it,Page edited: Attività,5489840b9c99ea60368f80fc
5890,0,it,,0.01,en,Page edited: Eventi,5489840b9c99ea60368f80fd
5891,0,it,,0.01,en,Page edited: Comunicati Stampa,5489840b9c99ea60368f8100
5892,1,en,,0.01,en,Page edited: Video,549033159c99ea76fdad193a
5893,1,it,,0.01,it,Page edited: Trasparenza,549033159c99ea76fdad193b
5894,0,it,,0.01,en,New post: Il traffico illegale di specie selvatiche e l'UE...,549033159c99ea76fdad193e
5895,0,Uncodable,NULL,NULL,NULL,;-),549033159c99ea76fdad1944
5896,0,Uncodable,NULL,NULL,NULL,,549033159c99ea76fdad1945
5897,1,it,0,0.01,it,Succede anche questo.,549033169c99ea76fdad1948
5898,0,sv,NULL,NULL,NULL,Europaparlamentet stormat av kurder,5434fdda9c99ea522117dbcd
5899,0,Uncodable,NULL,NULL,NULL,��,5434fdda9c99ea522117dbd0
5900,0,da,0,0.01,en,rimlig analys,5434fddb9c99ea522117dbd7
5901,1,sv,,0.01,sv,: Gustav Fridolin lovade att fixa skolan på 100 dagar. Här kan du följa nedräkningen. 97 dagar kvar,5434fddb9c99ea522117dbe2
5902,0,Uncodable,,0.01,fo,mmmm gott!,5434fddb9c99ea522117dbe9
5903,1,en,,0.01,en,sure.,5434fddc9c99ea522117dbf0
5904,0,sv,,0.01,sk,nej det har jag ingen aning om.,5434fddc9c99ea522117dbf8
5905,0,sv,,0.01,en,förut M. Nu Mp,5434fddd9c99ea522117dc02
5906,1,sv,,0.01,sv,Grattis !,5434fddd9c99ea522117dc05
5907,1,sv,,0.01,sv,Minst sagt : Alice Bah Kunke som kulturminister. Överraskande. örklaring,5434fddd9c99ea522117dc07
5908,0,Uncodable,,0.01,fi,ja,5434fddd9c99ea522117dc0b
5909,0,Uncodable,NULL,NULL,NULL,,5434fddd9c99ea522117dc0e
5910,1,sv,0,0.01,sv,klockan!,5434fddd9c99ea522117dc0f
5911,0,da,,0.01,gv,va? Chemtrailplan? God natt.,5434fddd9c99ea522117dc10
5912,1,sv,,0.01,sv,tack!,5434fddd9c99ea522117dc11
5913,1,sv,,0.01,sv,jag med!,5434fddd9c99ea522117dc12
5914,1,en,,0.01,en,ha ha,5434fdde9c99ea522117dc1b
5915,1,en,,0.01,en,oh yes,5434fdde9c99ea522117dc20
5916,0,Uncodable,NULL,NULL,NULL,��,5434fdde9c99ea522117dc21
5917,0,fr,0,0.01,la,precis!,5434fddf9c99ea522117dc2b
5918,0,Uncodable,,0.01,su,iiiiih!!!,5434fddf9c99ea522117dc32
5919,1,sv,,0.01,sv,-&gt; i sin ekonomiska redovisning.,5434fde09c99ea522117dc41
5920,1,de,,0.01,de,: . med i bild-storyn om,5434fde09c99ea522117dc46
5921,0,Uncodable,NULL,NULL,NULL,:,54366ebc9c99ea0525b5f440
5922,0,nl,0,0.01,aa,fantastiskt!,543954d09c99ea58444a31b3
5923,1,sv,,0.01,sv,grymt! ��❤️,543954d09c99ea58444a31b6
5924,0,Uncodable,,0.01,en,- om nomineringen av Violeta Bulc.,543954d09c99ea58444a31b8
5925,1,sv,,0.01,sv,du lever mitt drömliv!,543954d09c99ea58444a31bb
5926,0,de,,0.01,no,himmel ��,543954d19c99ea58444a31c2
5927,1,sv,,0.01,sv,magiskt!,543954d19c99ea58444a31c5
5928,1,en,,0.01,en,Woohooo!,543954d19c99ea58444a31c7
5929,1,en,,0.01,en,ha ha!,543ac8f99c99ea1d6dee19a7
5930,1,sv,,0.01,sv,den är på landet. Vi brukar högläsa ur den. Påminn mig v 44!,543ac8f99c99ea1d6dee19a9
5931,1,sv,,0.01,sv,inte så lite heller...,543c769f9c99ea5d71e03705
5932,0,Uncodable,NULL,NULL,NULL,��,543c769f9c99ea5d71e03709
5933,0,Uncodable,NULL,NULL,NULL,��,543c769f9c99ea5d71e0370b
5934,0,Uncodable,NULL,NULL,NULL,��,543c769f9c99ea5d71e0370c
5935,0,Uncodable,NULL,NULL,NULL,��,543c76a09c99ea5d71e0370d
5936,0,sv,0,0.01,sk,tack Annie!,543c76a09c99ea5d71e0370f
5937,0,Uncodable,,0.01,en,jo union. Ha ha,543c76a09c99ea5d71e03711
5938,0,Uncodable,NULL,NULL,NULL,;),543db6da9c99ea7218d48249
5939,1,sv,0,0.01,sv,det har minskat många år i rad.,543db6da9c99ea7218d4824a
5940,0,Uncodable,,0.01,no,Klurar i helgen!,543db6da9c99ea7218d48250
5941,1,da,,0.01,da,: Nu ligger de på tork iaf...,543db6db9c99ea7218d48256
5942,1,sv,,0.01,sv,Tack Jörgen!,543db6dc9c99ea7218d48265
5943,1,en,,0.01,en,I will!,543db6dd9c99ea7218d48268
5944,1,sv,,0.01,sv,grattis !,543db6dd9c99ea7218d4826d
5945,0,sv,,0.01,no,: Finanspolitiska rådet: Regeringen bryter mot regelverket för den ekonomiska politiken,543fa4039c99ea58deada2a6
5946,0,sv,,0.01,is,glögg!,543fa4049c99ea58deada2bb
5947,0,Uncodable,,0.01,om,gurgel,543fa4049c99ea58deada2bc
5948,1,sv,,0.01,sv,sig att hon har noll koll.,543fa4049c99ea58deada2c2
5949,0,Uncodable,,0.01,en,men kan du återge den?,544057e59c99ea2c7be43d7b
5950,0,Uncodable,NULL,NULL,NULL,,544057e69c99ea2c7be43d84
5951,0,Uncodable,NULL,NULL,NULL,,544057e69c99ea2c7be43d85
5952,1,sv,0,0.01,sv,"klimatambitioner. Nu vill Mp mindre än M ville. Himmel,",544057e69c99ea2c7be43d91
5953,0,Uncodable,NULL,NULL,NULL,,544057e69c99ea2c7be43d94
5954,0,Uncodable,0,0.01,su,BMA,544057e69c99ea2c7be43d96
5955,1,sv,,0.01,sv,och Romson i TT,544057e79c99ea2c7be43d98
5956,0,Uncodable,NULL,NULL,NULL,,544057e79c99ea2c7be43d99
5957,0,sv,0,0.01,no,de andra tycker tydligen att regera är viktigast. Om det går åt pipan o vallöften bryts spelar ej roll,544057e79c99ea2c7be43da2
5958,1,en,,0.01,en,well....,5445a33b9c99ea0918b74e2d
5959,0,sv,,0.01,en,yes. Nu kaffe på Caffé Ritazza.,5445a33b9c99ea0918b74e34
5960,0,Uncodable,NULL,NULL,NULL,������,5445a33b9c99ea0918b74e37
5961,0,nl,0,0.01,aa,fantastiskt!,5445a33c9c99ea0918b74e47
5962,0,Uncodable,,0.01,en,cool ju!,5445a33d9c99ea0918b74e48
5963,1,en,,0.01,en,ha ha I will!,5445a33d9c99ea0918b74e4e
5964,1,sv,,0.01,sv,de är inte kloka....,5445a33f9c99ea0918b74e64
5965,0,Uncodable,NULL,NULL,NULL,��,5445a33f9c99ea0918b74e69
5966,0,Uncodable,NULL,NULL,NULL,��,5445a33f9c99ea0918b74e6e
5967,0,Uncodable,NULL,NULL,NULL,��,5445a33f9c99ea0918b74e6f
5968,1,en,0,0.01,en,ha ha,5445a3409c99ea0918b74e7e
5969,0,sv,,0.01,fo,Lunchtur i skogen i dag. Den minsta tar täten.,5445a3419c99ea0918b74e83
5970,0,Uncodable,NULL,NULL,NULL,��,5445a3419c99ea0918b74e84
5971,1,sv,0,0.01,sv,den bygger ju på tid som omfattas till stor del av beslut påverkade av perioden innan 06.,5445a3419c99ea0918b74e86
5972,0,Uncodable,,0.01,wo,topp,5445a3419c99ea0918b74e88
5973,0,Uncodable,NULL,NULL,NULL,,5445a3419c99ea0918b74e89
5974,0,Uncodable,0,0.01,fi,ja....,5445a3419c99ea0918b74e8c
5975,1,sv,,0.01,sv,Är inte på plats.,5445a3419c99ea0918b74e8d
5976,1,sv,,0.01,sv,Tack!,5445a3419c99ea0918b74e91
5977,0,Uncodable,NULL,NULL,NULL,��,5446de869c99ea1eb3eaf354
5978,0,sv,0,0.01,en,: Usel analys av vice statsminister Romson enligt Officersförbundet,5446de869c99ea1eb3eaf35a
5979,0,Uncodable,,0.01,en,mjum!,5446de869c99ea1eb3eaf35e
5980,0,sv,,0.01,fy,Minst sagt!,5446de879c99ea1eb3eaf361
5981,1,sv,,0.01,sv,Svalöv i Skåne.,5446de879c99ea1eb3eaf364
5982,1,sv,,0.01,sv,nä tack o lov.,5446de879c99ea1eb3eaf367
5983,0,sv,,0.01,no,hon var supertrevlig!,5448466e9c99ea3ee099672c
5984,1,sv,,0.01,sv,Woohooo! Grattis!,544a20379c99ea1b79300782
5985,1,en,,0.01,en,ha ha,544a20379c99ea1b79300787
5986,1,en,,0.01,en,count me in!,544a20389c99ea1b7930078d
5987,0,de,,0.01,fi,ja du! DU!,544a20399c99ea1b7930079c
5988,0,sv,,0.01,sk,nej du är!,54611e7b9c99ea193d5e275a
